District,Year,Season,TotalDaylightDuration_s,TotalSunshineDuration_s,TotalPrecipitationSum_mm,TotalRainSum_mm,TotalPrecipitationHours_h,TotalShortwaveRadiationSum_MJm2,TotalEt0FaoEvapotranspiration_mm,MeanTemperature2mMax_C,MeanTemperature2mMin_C,MeanTemperature2mMean_C,MeanApparentTemperatureMax_C,MeanApparentTemperatureMin_C,MeanApparentTemperatureMean_C,MeanWindSpeed10mMax_kmh,MeanWindGusts10mMax_kmh,MeanWindDirection10mDominant,MostCommonWeatherCode,WeatherDays
Hambantota,2018,Maha,9111675.23,7669863.0,818.8,818.8,1396.0,4174.73,954.45,30.371226415094338,24.265094339622642,26.912264150943393,34.59905660377358,27.703773584905658,30.47877358490566,19.602830188679246,43.69056603773585,129.4009433962264,51.0,212
Hambantota,2018,Yala,6817058.71,5611238.02,424.3,424.3,1071.0,2994.06,725.39,30.792810457516342,25.373856209150325,27.629411764705882,33.99411764705883,28.507843137254902,30.697385620915032,24.984967320261436,56.94967320261438,228.43790849673204,51.0,153
Hambantota,2019,Maha,9155559.71,7415440.31,924.6,924.6,1763.0,4086.41,921.33,29.86948356807512,24.430516431924882,26.784037558685448,33.98920187793427,27.784507042253523,30.189671361502345,21.247417840375586,46.45023474178404,109.59154929577464,51.0,213
Hambantota,2019,Yala,6817017.21,5571368.87,328.9,328.9,1157.0,2950.59,723.82,31.33986928104575,25.81111111111111,28.196732026143792,34.61503267973856,29.372549019607842,31.551633986928103,25.65359477124183,57.00784313725491,235.9607843137255,51.0,153
Hambantota,2020,Maha,9111552.18,7324552.98,715.4,715.4,1518.0,3975.92,936.22,30.571698113207546,24.522641509433964,27.06556603773585,34.297641509433966,27.8,30.39575471698113,20.985849056603772,47.555660377358485,138.07075471698113,51.0,212
Hambantota,2020,Yala,6817182.09,5572362.18,308.4,308.4,954.0,3017.66,742.05,31.58627450980392,25.88169934640523,28.324836601307187,35.12222222222222,29.56078431372549,31.82156862745098,24.79607843137255,55.396732026143795,225.11111111111111,51.0,153
Hambantota,2021,Maha,9111591.22,7491412.84,713.6,713.6,1300.0,4173.29,982.86,30.74103773584906,24.397169811320754,27.05424528301887,34.53443396226415,27.505188679245286,30.279245283018867,21.172169811320753,45.661792452830184,157.0990566037736,51.0,212
Hambantota,2021,Yala,6817133.92,5735924.07,262.1,262.1,918.0,3090.29,782.84,31.86078431372549,25.58300653594771,28.193464052287585,34.809150326797386,28.816339869281045,31.204575163398694,25.14575163398693,56.75686274509803,237.03267973856208,51.0,153
Hambantota,2022,Maha,9111635.1,7303347.47,796.3,796.3,1252.0,4189.6,991.59,30.583962264150944,24.027830188679243,26.74764150943396,34.14716981132075,26.860377358490563,29.708490566037735,21.111792452830187,44.909905660377355,144.76415094339623,51.0,212
Hambantota,2022,Yala,6817084.47,5632757.25,422.5,422.5,932.0,3137.52,771.07,31.110457516339867,25.340522875816994,27.720261437908494,34.34575163398693,28.113725490196074,30.540522875816993,25.458823529411763,53.635294117647064,246.5751633986928,51.0,153
Hambantota,2023,Maha,9155525.46,7147014.31,1368.6,1368.6,1919.0,4055.14,898.6,29.929107981220657,24.334272300469483,26.772300469483568,34.56948356807512,27.846478873239437,30.52488262910798,20.299999999999997,41.97136150234741,124.76525821596245,63.0,213
Hambantota,2023,Yala,6817034.88,5737213.71,262.5,262.5,714.0,3243.07,821.57,31.933333333333334,25.786928104575164,28.432026143790853,35.250326797385625,28.886928104575162,31.444444444444443,26.30718954248366,54.802614379084964,228.6797385620915,51.0,153
Jaffna,2012,Maha,9033772.0,7468808.7,847.4,847.4,1122.0,3948.1,950.25,28.38443396226415,25.621226415094338,26.861792452830187,31.764150943396228,27.767452830188677,29.295283018867927,24.902358490566037,36.02405660377359,97.39622641509433,1.0,212
Jaffna,2012,Yala,6900707.81,6063241.15,134.4,134.4,296.0,3418.3,856.28,30.749673202614378,27.53921568627451,28.87777777777778,34.310457516339866,29.643790849673202,31.354901960784314,32.91960784313726,47.150326797385624,205.59477124183007,1.0,153
Jaffna,2013,Maha,9033853.81,7548629.16,601.5,601.5,998.0,4028.58,979.93,28.233018867924528,25.379245283018868,26.635377358490565,31.12735849056604,27.105188679245284,28.58207547169811,26.679716981132078,38.658962264150944,107.02830188679245,51.0,212
Jaffna,2013,Yala,6900613.43,5814761.19,142.1,142.1,366.0,3267.98,828.4,30.74248366013072,27.517647058823528,28.890849673202617,34.56209150326797,29.828104575163398,31.637254901960784,31.233986928104578,44.632026143790846,205.0653594771242,51.0,153
Jaffna,2014,Maha,9033937.95,7224551.65,1168.6,1168.6,1553.0,3843.21,912.06,28.29292452830189,25.327830188679247,26.662264150943393,31.921226415094342,27.63632075471698,29.25188679245283,23.953301886792456,34.842452830188684,105.50471698113208,51.0,212
Jaffna,2014,Yala,6900523.15,5950603.61,234.0,234.0,373.0,3352.79,846.29,31.002614379084964,27.76666666666667,29.152287581699348,35.192156862745094,30.429411764705883,32.190849673202614,30.462091503267974,43.632026143790846,199.6143790849673,1.0,153
Jaffna,2015,Maha,9078004.22,7582693.99,1218.5,1218.5,1491.0,3980.38,949.24,28.927699530516435,25.915962441314555,27.267605633802816,32.78075117370892,28.543661971830986,30.133333333333333,24.26150234741784,35.44178403755869,106.83568075117371,51.0,213
Jaffna,2015,Yala,6900442.7,5782183.12,356.6,356.6,581.0,3230.1,790.12,30.497385620915036,27.508496732026146,28.811111111111114,34.908496732026144,30.13137254901961,31.967973856209152,29.639869281045748,42.75816993464052,196.51633986928104,51.0,153
Jaffna,2016,Maha,9033780.42,7847671.52,498.5,498.5,941.0,4184.22,959.95,28.998584905660376,25.025000000000002,26.797641509433966,32.782075471698114,27.683018867924527,29.660377358490567,23.056132075471698,37.02594339622642,113.80188679245283,51.0,212
Jaffna,2016,Yala,6900702.1,5676453.8,428.5,428.5,507.0,3221.96,805.64,30.961437908496734,27.950326797385618,29.29150326797386,35.7562091503268,30.891503267973853,32.78692810457516,28.666666666666668,41.08431372549019,199.91503267973857,51.0,153
Jaffna,2017,Maha,9033846.81,7392599.26,952.1999999999999,952.1999999999999,1238.0,3940.73,858.24,28.87547169811321,24.598584905660374,26.55235849056604,32.908490566037734,28.008490566037736,29.96981132075472,20.527830188679243,39.387264150943395,107.50943396226415,51.0,212
Jaffna,2017,Yala,6900613.2,5923361.75,337.5,337.5,599.0,3403.64,810.32,31.32941176470588,27.81699346405229,29.294117647058822,36.21568627450981,31.146405228758166,33.08300653594771,27.576470588235292,51.088235294117645,203.27450980392157,51.0,153
Jaffna,2018,Maha,9033942.46,7507409.78,965.0,965.0,1261.0,4020.45,884.49,29.35566037735849,24.64622641509434,26.77311320754717,33.57688679245283,28.326415094339623,30.414150943396226,19.40801886792453,37.471226415094335,103.25,51.0,212
Jaffna,2018,Yala,6900536.43,5796220.59,353.4,353.4,633.0,3265.85,754.86,30.633986928104576,27.067973856209147,28.6359477124183,35.26601307189542,30.392156862745097,32.2562091503268,26.4,49.27581699346405,195.15032679738562,51.0,153
Jaffna,2019,Maha,9077992.85,7798679.87,705.3,705.3,1422.0,4080.4,894.98,29.515023474178403,24.81924882629108,26.954460093896714,33.83849765258216,28.58544600938967,30.654929577464788,19.52206572769953,37.969953051643195,101.85446009389672,51.0,213
Jaffna,2019,Yala,6900471.01,5736191.85,162.4,162.4,408.0,3317.72,808.34,31.36078431372549,27.730718954248367,29.279738562091506,35.727450980392156,30.906535947712417,32.72941176470589,28.528758169934637,53.46013071895425,200.00653594771242,51.0,153
Jaffna,2020,Maha,9033748.61,7234852.53,1108.9,1108.9,1578.0,3858.17,847.62,29.029716981132076,24.89056603773585,26.745754716981132,33.091509433962266,28.35943396226415,30.258490566037736,21.25990566037736,40.49764150943396,109.52358490566037,51.0,212
Jaffna,2020,Yala,6900730.3,5710966.91,213.1,213.1,598.0,3203.02,753.99,31.26143790849673,27.45294117647059,29.107189542483656,36.36339869281046,31.29934640522876,33.23856209150327,24.209150326797385,45.51176470588236,189.44444444444446,51.0,153
Jaffna,2021,Maha,9033809.87,7267647.84,1250.1,1250.1,1536.0,4042.5,868.4,29.048584905660377,24.71981132075472,26.691509433962267,33.45424528301887,28.245754716981132,30.375,20.12311320754717,37.53443396226415,121.54716981132076,51.0,212
Jaffna,2021,Yala,6900654.45,5771483.33,346.6,346.6,783.0,3232.84,756.6,30.655555555555555,27.23856209150327,28.745098039215687,35.56013071895425,30.64248366013072,32.55751633986928,25.68496732026144,47.54052287581699,199.6797385620915,51.0,153
Jaffna,2022,Maha,9033878.49,7320195.27,898.0,898.0,1234.0,4132.62,888.53,28.783962264150944,24.401415094339626,26.392924528301887,32.882075471698116,27.633490566037736,29.750943396226415,20.34198113207547,37.51650943396226,116.51886792452831,51.0,212
Jaffna,2022,Yala,6900576.67,5625978.52,469.6,469.6,715.0,3270.31,743.69,30.358169934640525,26.934640522875817,28.48169934640523,35.33921568627451,30.29019607843137,32.34444444444444,24.8843137254902,44.99084967320262,202.64705882352942,51.0,153
Jaffna,2023,Maha,9077938.46,7610686.7,1082.7,1082.7,1449.0,4165.58,953.62,30.455399061032864,24.97511737089202,27.43004694835681,34.60610328638498,28.57511737089202,31.027230046948358,20.405164319248826,40.97136150234741,109.90610328638498,51.0,213
Jaffna,2023,Yala,6900498.48,5673754.26,283.5,283.5,497.0,3361.84,792.43,31.349019607843136,27.475816993464054,29.162745098039213,36.433986928104574,31.04836601307189,33.166666666666664,25.03267973856209,46.80980392156862,195.1764705882353,51.0,153
Kalutara,2012,Maha,9102282.69,6837650.66,1695.7,1695.7,1787.0,3704.94,756.15,28.956132075471697,23.97641509433962,26.153301886792452,34.54528301886793,28.287735849056602,30.866981132075473,12.34433962264151,28.46698113207547,155.36320754716982,63.0,212
Kalutara,2012,Yala,6827102.81,5304224.61,977.3,977.3,1962.0,2685.17,535.75,28.61437908496732,24.898692810457515,26.566666666666666,33.83921568627451,29.43725490196078,31.22418300653595,16.546405228758168,38.04248366013072,233.30065359477123,51.0,153
Kalutara,2013,Maha,9102338.16,7427349.57,1083.7,1083.7,1501.0,3936.42,820.23,29.377830188679248,24.06556603773585,26.418396226415094,34.49433962264151,28.187735849056605,30.78254716981132,13.743396226415094,31.224056603773583,182.9009433962264,51.0,212
Kalutara,2013,Yala,6827038.66,5130775.62,1171.4,1171.4,2062.0,2640.03,524.62,28.49673202614379,24.848366013071896,26.4718954248366,33.73725490196079,29.4,31.13921568627451,16.933986928104577,39.55751633986928,242.59477124183007,51.0,153
Kalutara,2014,Maha,9102395.3,6972068.18,1885.2,1885.2,1933.0,3765.06,764.85,28.87547169811321,23.91509433962264,26.041037735849056,34.485849056603776,28.202830188679247,30.700943396226418,12.264622641509433,28.701415094339623,179.08962264150944,63.0,212
Kalutara,2014,Yala,6826977.26,5304859.04,1125.7,1125.7,1996.0,2688.95,535.73,28.860130718954252,25.086928104575165,26.733986928104578,34.26601307189542,29.915686274509806,31.611764705882354,16.53267973856209,39.19673202614379,239.72549019607843,61.0,153
Kalutara,2015,Maha,9146310.13,7040613.07,1689.7,1689.7,1932.0,3783.55,784.65,29.635211267605634,24.543661971830986,26.743661971830985,35.4943661971831,29.215962441314552,31.758215962441316,11.843192488262911,28.040845070422534,176.51643192488262,63.0,213
Kalutara,2015,Yala,6826922.52,5348608.17,1164.3,1164.3,2023.0,2744.94,549.11,29.03267973856209,25.108496732026143,26.831372549019605,34.71176470588235,29.931372549019606,31.817647058823532,15.8078431372549,36.50915032679738,227.47712418300654,63.0,153
Kalutara,2016,Maha,9102288.16,7560848.65,1000.3,1000.3,1607.0,4081.68,823.71,29.16509433962264,23.59622641509434,26.10377358490566,34.45471698113207,27.718396226415095,30.571698113207546,14.364150943396226,33.591981132075475,213.61320754716982,51.0,212
Kalutara,2016,Yala,6827098.79,5209882.36,1379.9,1379.9,1917.0,2701.41,547.5,29.218954248366014,25.478431372549018,27.084313725490194,34.63333333333333,30.262745098039215,31.955555555555556,17.12222222222222,39.56209150326797,237.0,63.0,153
Kalutara,2017,Maha,9102333.3,7114030.46,1589.2,1589.2,1961.0,3931.12,801.44,29.37264150943396,23.517452830188677,26.168396226415094,34.81462264150943,27.593396226415095,30.751415094339624,14.611792452830187,36.45518867924528,223.22169811320754,63.0,212
Kalutara,2017,Yala,6827038.49,5531999.2,1279.8,1279.8,2392.0,2856.2,584.62,29.212418300653596,25.31503267973856,27.19934640522876,34.49738562091503,29.78954248366013,31.91699346405229,18.02875816993464,42.888888888888886,247.77777777777777,63.0,153
Kalutara,2018,Maha,9102398.41,7298854.64,1062.9,1062.9,1773.0,4140.78,841.38,29.55943396226415,23.366509433962264,26.21745283018868,35.34575471698113,27.44056603773585,30.941037735849058,13.725943396226416,33.58537735849057,218.95283018867926,51.0,212
Kalutara,2018,Yala,6826986.2700000005,5075512.78,1316.6,1316.6,2168.0,2761.13,553.99,28.815686274509805,24.798039215686273,26.626143790849675,34.03137254901961,28.975816993464054,31.18300653594771,17.994771241830065,44.10588235294117,232.96732026143792,63.0,153
Kalutara,2019,Maha,9146302.52,7034738.3,1402.3,1402.3,2030.0,3951.94,806.44,29.67417840375587,23.75962441314554,26.43568075117371,35.713615023474176,28.194835680751172,31.408920187793427,13.12300469483568,33.822535211267606,202.14084507042253,51.0,213
Kalutara,2019,Yala,6826941.92,5086280.92,1196.4,1196.4,2341.0,2778.17,582.99,29.56274509803922,25.447712418300654,27.415686274509806,34.92156862745098,29.982352941176472,32.21830065359477,17.054248366013073,41.11633986928105,230.20261437908496,63.0,153
Kalutara,2020,Maha,9102266.84,6888970.67,1422.4,1422.4,2173.0,3865.85,785.99,29.28018867924528,23.650943396226417,26.18584905660377,34.8561320754717,27.80943396226415,30.86745283018868,14.464150943396227,36.16320754716981,209.70283018867926,51.0,212
Kalutara,2020,Yala,6827118.07,5120391.34,1139.3,1139.3,2157.0,2807.6,574.97,29.55359477124183,25.229411764705883,27.255555555555556,35.233333333333334,30.015032679738564,32.36732026143791,16.31437908496732,40.377124183006536,233.18954248366012,63.0,153
Kalutara,2021,Maha,9102308.53,7178743.4799999995,1366.2,1366.2,2189.0,4084.28,828.02,29.36556603773585,23.371698113207547,26.120283018867923,34.905660377358494,27.421226415094342,30.690094339622643,14.918867924528303,34.487264150943396,221.17924528301887,63.0,212
Kalutara,2021,Yala,6827066.49,5321487.13,1266.4,1266.4,2387.0,2838.77,581.82,29.083660130718954,25.062091503267975,26.94640522875817,34.294117647058826,29.38888888888889,31.567973856209147,17.687581699346403,42.574509803921565,241.81699346405227,51.0,153
Kalutara,2022,Maha,9102355.39,7082375.66,1272.3,1272.3,1938.0,4112.95,825.89,28.973584905660374,22.91698113207547,25.66320754716981,34.39009433962264,26.693867924528302,29.999056603773585,14.904245283018867,33.592452830188684,210.72641509433961,63.0,212
Kalutara,2022,Yala,6827013.72,4905197.61,1601.3,1601.3,2297.0,2834.9,579.17,28.79150326797386,24.581045751633987,26.545098039215688,33.82483660130719,28.537254901960782,30.859477124183005,18.631372549019606,40.726143790849676,247.07843137254903,63.0,153
Kalutara,2023,Maha,9146265.86,6669916.38,2352.4,2352.4,2206.0,3961.99,808.49,29.888262910798122,23.618779342723005,26.345539906103287,35.96572769953052,28.023474178403756,31.35868544600939,13.714553990610328,31.92676056338028,189.1737089201878,63.0,213
Kalutara,2023,Yala,6826960.6,5325732.77,1127.2,1127.2,2185.0,3030.95,613.57,29.5562091503268,24.75751633986928,26.990849673202618,35.213725490196076,29.366013071895424,31.886274509803926,16.98169934640523,37.79803921568627,231.09150326797385,53.0,153
Kandy,2012,Maha,9086782.62,6770796.7,2163.3,2163.3,1533.0,3595.61,716.72,26.793867924528303,20.40990566037736,23.142452830188677,30.83254716981132,23.318867924528302,26.43867924528302,10.164150943396228,31.49811320754717,127.79716981132076,63.0,212
Kandy,2012,Yala,6843710.3,5745273.26,445.7,445.7,977.0,2956.45,609.99,28.16732026143791,21.580392156862747,24.293464052287582,31.290849673202615,24.46666666666667,27.147058823529413,15.596078431372549,43.83267973856209,223.13725490196077,53.0,153
Kandy,2013,Maha,9086844.1,7429891.43,753.6,753.6,1084.0,3809.95,748.55,26.60943396226415,19.9877358490566,22.914622641509432,30.10188679245283,22.566509433962267,25.799056603773582,11.29433962264151,33.172641509433966,126.30660377358491,51.0,212
Kandy,2013,Yala,6843639.31,5503229.8,933.8,933.8,1506.0,2826.1,540.34,26.81503267973856,21.447712418300654,23.6359477124183,30.79934640522876,24.472549019607843,26.923529411764708,13.981699346405227,41.08039215686274,223.88888888888889,53.0,153
Kandy,2014,Maha,9086907.27,6886826.53,2098.9,2098.9,1611.0,3659.2400000000002,717.69,26.60141509433962,20.224056603773583,22.96981132075472,30.734905660377358,23.104716981132075,26.276415094339626,9.741509433962264,30.098584905660374,125.26886792452831,63.0,212
Kandy,2014,Yala,6843571.46,5630782.51,851.0,851.0,1417.0,2913.5,570.87,27.601307189542485,21.63921568627451,24.095424836601307,31.58823529411765,24.83529411764706,27.400653594771242,13.938562091503268,41.277124183006535,224.13071895424838,53.0,153
Kandy,2015,Maha,9130856.17,7163058.27,1961.6000000000001,1961.6000000000001,1412.0,3757.41,757.9399999999999,27.706103286384973,21.017840375586854,23.88169014084507,31.76572769953052,24.22676056338028,27.35023474178404,9.841314553990609,30.938967136150236,132.63849765258215,63.0,213
Kandy,2015,Yala,6843510.92,5636646.74,856.1,856.1,1162.0,2930.73,576.73,27.662091503267973,21.601960784313725,24.127450980392158,31.831372549019605,24.84248366013072,27.599346405228758,13.571895424836601,39.174509803921566,220.0392156862745,53.0,153
Kandy,2016,Maha,9086788.72,7590337.42,647.0,647.0,943.0,4088.39,852.73,28.150471698113204,20.37264150943396,23.66179245283019,31.046698113207544,22.70707547169811,26.16745283018868,13.70188679245283,37.26698113207547,140.3066037735849,51.0,212
Kandy,2016,Yala,6843705.99,5591612.76,1150.4,1150.4,1380.0,2904.77,571.86,27.83986928104575,22.085620915032678,24.43267973856209,31.797385620915033,25.426797385620915,27.852941176470587,14.061437908496732,41.28431372549019,223.88235294117646,53.0,153
Kandy,2017,Maha,9086838.76,6982094.69,835.6,835.6,1173.0,3764.49,800.79,28.233490566037737,20.664622641509432,23.83820754716981,31.068396226415093,22.924056603773582,26.303301886792454,15.994811320754717,41.23301886792453,156.49056603773585,51.0,212
Kandy,2017,Yala,6843639.14,5436262.25,561.0,561.0,1313.0,2828.27,592.44,28.600653594771238,22.12875816993464,24.784313725490197,31.60326797385621,25.103921568627452,27.686928104575166,17.876470588235293,46.45947712418301,246.90196078431373,53.0,153
Kandy,2018,Maha,9086910.71,7272434.36,1472.1,1472.1,1327.0,4012.97,810.85,27.7377358490566,20.181132075471698,23.51179245283019,31.444811320754717,22.518396226415092,26.34009433962264,14.370283018867925,36.69481132075472,144.5566037735849,51.0,212
Kandy,2018,Yala,6843581.42,5179199.74,756.4,756.4,1596.0,2717.35,535.28,27.500653594771244,21.630718954248366,24.022222222222222,30.67058823529412,24.27124183006536,26.833333333333332,18.130718954248366,48.91830065359477,237.18954248366012,53.0,153
Kandy,2019,Maha,9130847.85,7377413.79,886.9,886.9,1240.0,4123.2699999999995,868.5,28.465258215962443,20.827230046948355,24.12723004694836,31.61737089201878,23.14131455399061,26.664788732394367,16.605164319248825,41.85023474178404,136.50234741784038,51.0,213
Kandy,2019,Yala,6843532.26,5339083.25,567.8,567.8,1144.0,2876.3,618.71,29.292156862745095,22.094117647058823,25.173202614379086,32.26274509803921,25.069934640522874,28.10653594771242,17.986928104575163,47.30196078431372,241.83660130718954,51.0,153
Kandy,2020,Maha,9086765.13,6842883.86,1022.9,1022.9,1703.0,3756.75,760.71,27.475471698113207,20.628773584905662,23.577830188679247,30.744811320754714,22.99952830188679,26.264150943396228,16.100943396226416,41.62877358490566,155.39150943396226,51.0,212
Kandy,2020,Yala,6843727.28,5268251.88,729.3,729.3,1295.0,2850.25,589.97,28.766013071895422,21.758823529411764,24.76339869281046,32.15686274509804,24.68496732026144,27.936601307189544,16.76143790849673,44.22483660130719,223.45751633986927,51.0,153
Kandy,2021,Maha,9086811.17,7079103.95,837.5,837.5,1471.0,3973.28,811.03,27.975943396226413,20.361792452830187,23.635377358490565,31.295754716981133,22.693396226415093,26.29292452830189,15.520283018867925,38.56603773584906,179.3066037735849,51.0,212
Kandy,2021,Yala,6843670.18,5213702.85,939.6,939.6,1505.0,2785.62,551.89,27.665359477124184,21.34248366013072,24.066666666666666,31.118954248366013,24.021568627450982,27.105228758169936,16.93921568627451,44.67516339869281,236.15686274509804,51.0,153
Kandy,2022,Maha,9086862.97,6804111.17,877.9,877.9,1370.0,3918.27,779.85,27.18679245283019,19.82547169811321,23.027358490566037,30.552830188679245,21.83443396226415,25.539622641509432,15.527830188679246,37.70707547169811,156.2311320754717,51.0,212
Kandy,2022,Yala,6843611.83,5002928.08,849.2,849.2,1455.0,2827.03,555.21,27.49346405228758,21.283660130718953,23.833333333333332,31.043137254901964,23.949019607843137,26.773202614379088,17.666666666666668,44.14771241830066,237.44444444444446,53.0,153
Kandy,2023,Maha,9130807.11,6820175.18,1407.4,1407.4,1539.0,3970.66,819.15,28.586854460093896,20.739436619718308,24.07793427230047,32.46572769953052,23.430985915492958,27.158215962441314,15.056338028169014,34.93849765258216,157.5117370892019,51.0,213
Kandy,2023,Yala,6843553.03,5462783.88,476.9,476.9,956.0,3103.37,650.81,29.464052287581698,21.547712418300655,24.943137254901963,32.91960784313726,24.62091503267974,28.088888888888892,17.331372549019605,42.01241830065359,228.98039215686273,51.0,153
Kegalle,2012,Maha,9086782.62,6683950.94,1785.3,1785.3,1419.0,3661.33,752.26,28.3561320754717,21.691037735849058,24.528301886792452,32.72783018867925,24.972641509433963,28.13443396226415,11.598584905660378,30.19056603773585,122.89150943396227,63.0,212
Kegalle,2012,Yala,6843710.3,5380945.9,661.5,661.5,1581.0,2762.98,561.01,28.433986928104574,22.85424836601307,25.07385620915033,32.46535947712418,26.140522875816995,28.496078431372545,15.912418300653593,40.909803921568624,204.36601307189542,51.0,153
Kegalle,2013,Maha,9086844.1,7350386.12,811.9,811.9,1235.0,3855.92,813.2,28.843396226415095,21.633018867924527,24.76367924528302,32.34575471698113,24.568867924528302,27.805188679245283,12.630188679245283,33.011792452830186,120.03301886792453,51.0,212
Kegalle,2013,Yala,6843639.31,5115507.12,1052.4,1052.4,1835.0,2653.47,517.7,27.873856209150325,22.652941176470588,24.72091503267974,32.409803921568624,26.064705882352943,28.4281045751634,14.798692810457515,39.066013071895426,205.44444444444446,51.0,153
Kegalle,2014,Maha,9086907.27,6758723.35,1735.1,1735.1,1580.0,3690.51,758.58,28.52169811320755,21.608962264150946,24.516509433962263,32.83396226415094,24.880188679245286,28.081603773584906,11.019339622641509,29.08679245283019,131.33490566037736,63.0,212
Kegalle,2014,Yala,6843571.46,5308675.2,924.2,924.2,1745.0,2744.75,540.43,28.345751633986925,22.850980392156863,25.021568627450982,33.15751633986928,26.479738562091505,28.886928104575162,14.564052287581701,38.80261437908497,207.15686274509804,53.0,153
Kegalle,2015,Maha,9130856.17,7011303.02,1673.7,1673.7,1394.0,3785.03,805.79,29.668075117370893,22.523474178403756,25.516431924882628,33.89107981220658,26.161032863849766,29.242253521126763,11.050704225352113,30.231924882629105,143.2394366197183,63.0,213
Kegalle,2015,Yala,6843510.92,5361749.33,918.0,918.0,1577.0,2780.67,550.02,28.44509803921569,22.915032679738562,25.11176470588235,33.24444444444444,26.509150326797386,29.01372549019608,14.166013071895426,36.71437908496732,201.12418300653596,51.0,153
Kegalle,2016,Maha,9086788.72,7553163.77,734.2,734.2,1163.0,4030.61,865.71,29.6438679245283,21.85424528301887,25.12264150943396,33.32783018867924,24.743867924528303,28.25990566037736,13.89622641509434,34.242452830188675,145.03773584905662,51.0,212
Kegalle,2016,Yala,6843705.99,5278765.17,1369.4,1369.4,1688.0,2759.79,552.69,28.783006535947713,23.240522875816996,25.43921568627451,33.40065359477124,27.012418300653593,29.34640522875817,14.89673202614379,38.88562091503268,207.8235294117647,53.0,153
Kegalle,2017,Maha,9086838.76,6773859.49,1180.7,1180.7,1441.0,3709.98,815.27,30.092924528301886,22.370283018867923,25.520283018867925,34.135377358490565,25.41698113207547,28.900943396226417,14.26556603773585,35.37169811320755,125.10377358490567,63.0,212
Kegalle,2017,Yala,6843639.14,4962190.61,945.7,945.7,1784.0,2552.15,542.03,29.337254901960787,23.905882352941177,26.04705882352941,34.14052287581699,27.387581699346406,29.856209150326798,16.0,40.145751633986926,198.47058823529412,63.0,153
Kegalle,2018,Maha,9086910.71,7107040.31,1661.6,1661.6,1422.0,3934.8,855.31,30.54245283018868,22.159433962264153,25.614622641509435,34.93820754716981,25.34198113207547,29.241509433962264,13.223584905660378,32.556132075471695,125.9622641509434,63.0,212
Kegalle,2018,Yala,6843581.42,4610004.5,1306.5,1306.5,2035.0,2508.03,513.23,28.849019607843136,23.336601307189543,25.462745098039218,33.60392156862745,26.715686274509803,29.207843137254905,16.48169934640523,42.627450980392155,199.58823529411765,63.0,153
Kegalle,2019,Maha,9130847.85,7113545.12,1335.6,1335.6,1524.0,3987.58,884.35,31.205164319248826,22.565727699530516,26.114553990610325,35.46291079812207,25.91924882629108,29.792488262910798,13.636150234741784,34.220657276995304,133.3943661971831,51.0,213
Kegalle,2019,Yala,6843532.26,5063239.26,1127.6,1127.6,1836.0,2676.64,569.83,29.954901960784316,24.045751633986928,26.352287581699347,34.62156862745098,27.62875816993464,30.24771241830065,16.820261437908496,41.195424836601305,200.40522875816993,61.0,153
Kegalle,2020,Maha,9086765.13,6602682.52,1578.2,1578.2,1961.0,3674.15,776.84,29.797641509433966,22.329245283018867,25.358962264150946,34.24339622641509,25.60566037735849,29.080188679245282,13.62877358490566,34.60801886792453,134.95283018867926,63.0,212
Kegalle,2020,Yala,6843727.28,4962424.93,1248.8,1248.8,1755.0,2687.54,565.53,29.95359477124183,23.86013071895425,26.2359477124183,34.969281045751636,27.593464052287583,30.399346405228762,15.003921568627451,38.10065359477124,195.69934640522877,63.0,153
Kegalle,2021,Maha,9086811.17,6838252.72,1530.5,1530.5,1799.0,3901.14,833.64,30.14858490566038,22.211320754716983,25.430188679245283,34.44009433962264,25.34433962264151,28.94858490566038,13.972641509433961,33.382075471698116,127.55660377358491,63.0,212
Kegalle,2021,Yala,6843670.18,4820459.15,1434.8,1434.8,2158.0,2616.55,535.79,29.152287581699348,23.49281045751634,25.673202614379086,34.07908496732026,27.00653594771242,29.59673202614379,15.633986928104575,39.310457516339866,199.05228758169935,63.0,153
Kegalle,2022,Maha,9086862.97,6583008.86,1408.9,1408.9,1563.0,3898.91,814.6,29.44245283018868,21.658962264150944,24.830188679245282,33.88490566037736,24.470283018867924,28.231603773584908,13.700471698113208,31.626415094339624,113.54245283018868,51.0,212
Kegalle,2022,Yala,6843611.83,4487167.96,1229.5,1229.5,1847.0,2640.71,543.32,29.066013071895426,23.20980392156863,25.420261437908497,33.69019607843138,26.41045751633987,29.037908496732026,16.529411764705884,39.15882352941176,197.75816993464053,63.0,153
Kegalle,2023,Maha,9130807.11,6558657.98,1972.6,1972.6,1696.0,3927.39,840.79,30.753051643192485,22.462910798122067,25.77323943661972,35.67605633802817,25.875117370892017,29.696713615023473,14.56901408450704,32.52769953051643,139.8356807511737,63.0,213
Kegalle,2023,Yala,6843553.03,5183374.3,754.8,754.8,1359.0,2937.01,635.97,30.596078431372547,23.8,26.431372549019606,35.347058823529416,27.187581699346403,30.196732026143792,16.825490196078434,38.23921568627451,197.24183006535947,51.0,153
Kilinochchi[1],2012,Maha,9040037.69,7351991.1,966.1,966.1,1238.0,3909.53,910.8,29.27358490566038,24.666509433962265,26.621226415094338,32.88301886792453,27.52877358490566,29.543396226415094,20.683962264150942,34.283490566037734,106.90094339622641,51.0,212
