MonthDate,Crop,WholesalePrice_RsKg,PrevMonthWholesalePrice_RsKg,NextMonthWholesalePrice_RsKg
2014-02-01,Cabbage,19.235,15.575,17.828
2014-03-01,Cabbage,17.828,19.235,15.48
2014-04-01,Cabbage,15.48,17.828,40.215
2014-05-01,Cabbage,40.215,15.48,79.412
2014-06-01,Cabbage,79.412,40.215,77.60499999999999
2014-07-01,Cabbage,77.60499999999999,79.412,59.25
2014-08-01,Cabbage,59.25,77.60499999999999,41.79
2014-09-01,Cabbage,41.79,59.25,32.125
2014-10-01,Cabbage,32.125,41.79,54.082499999999996
2014-11-01,Cabbage,54.082499999999996,32.125,76.4
2014-12-01,Cabbage,76.4,54.082499999999996,101.57
2015-01-01,Cabbage,101.57,76.4,75.66499999999999
2015-02-01,Cabbage,75.66499999999999,101.57,30.942
2015-03-01,Cabbage,30.942,75.66499999999999,28.6625
2015-04-01,Cabbage,28.6625,30.942,42.3125
2015-05-01,Cabbage,42.3125,28.6625,45.692
2015-06-01,Cabbage,45.692,42.3125,34.3375
2015-07-01,Cabbage,34.3375,45.692,41.372
2015-08-01,Cabbage,41.372,34.3375,29.045
2015-09-01,Cabbage,29.045,41.372,52.5275
2015-10-01,Cabbage,52.5275,29.045,111.59400000000001
2015-11-01,Cabbage,111.59400000000001,52.5275,116.34999999999998
2015-12-01,Cabbage,116.34999999999998,111.59400000000001,94.8325
2016-01-01,Cabbage,94.8325,116.34999999999998,69.438
2016-02-01,Cabbage,69.438,94.8325,49.015
2016-03-01,Cabbage,49.015,69.438,45.792500000000004
2016-04-01,Cabbage,45.792500000000004,49.015,66.9
2016-05-01,Cabbage,66.9,45.792500000000004,111.325
2016-06-01,Cabbage,111.325,66.9,92.5375
2016-07-01,Cabbage,92.5375,111.325,58.936
2016-08-01,Cabbage,58.936,92.5375,43.56
2016-09-01,Cabbage,43.56,58.936,35.852
2016-10-01,Cabbage,35.852,43.56,17.855
2016-11-01,Cabbage,17.855,35.852,17.4225
2016-12-01,Cabbage,17.4225,17.855,12.856
2017-01-01,Cabbage,12.856,17.4225,14.765
2017-02-01,Cabbage,14.765,12.856,22.19999999999995
2017-03-01,Cabbage,22.19999999999995,14.765,64.73214285630951
2017-04-01,Cabbage,64.73214285630951,22.19999999999995,116.89999999999948
2017-05-01,Cabbage,116.89999999999948,64.73214285630951,92.3798076911538
2017-06-01,Cabbage,92.3798076911538,116.89999999999948,74.72820512887176
2017-07-01,Cabbage,74.72820512887176,92.3798076911538,42.967948717115384
2017-08-01,Cabbage,42.967948717115384,74.72820512887176,45.82738095321427
2017-09-01,Cabbage,45.82738095321427,42.967948717115384,85.89560439514285
2017-10-01,Cabbage,85.89560439514285,45.82738095321427,96.6130952425
2017-11-01,Cabbage,96.6130952425,85.89560439514285,83.26923077000001
2017-12-01,Cabbage,83.26923077000001,96.6130952425,129.09420514
2018-01-01,Cabbage,129.09420514,83.26923077000001,100.4166666775
2018-02-01,Cabbage,100.4166666775,129.09420514,99.1185897325
2018-03-01,Cabbage,99.1185897325,100.4166666775,56.643772893999994
2018-04-01,Cabbage,56.643772893999994,99.1185897325,103.3035714075
2018-05-01,Cabbage,103.3035714075,56.643772893999994,92.625
2018-06-01,Cabbage,92.625,103.3035714075,75.91666666500001
2018-07-01,Cabbage,75.91666666500001,92.625,
2018-08-01,Cabbage,,75.91666666500001,
2018-09-01,Cabbage,,,
2018-10-01,Cabbage,,,
2018-11-01,Cabbage,,,21.25
2018-12-01,Cabbage,21.25,,23.731060605
2019-01-01,Cabbage,23.731060605,21.25,23.8352272725
2019-02-01,Cabbage,23.8352272725,23.731060605,51.1742424225
2019-03-01,Cabbage,51.1742424225,23.8352272725,99.828671316
2019-04-01,Cabbage,99.828671316,51.1742424225,103.7689394
2019-05-01,Cabbage,103.7689394,99.828671316,81.5530303125
2019-06-01,Cabbage,81.5530303125,103.7689394,112.7272727
2019-07-01,Cabbage,112.7272727,81.5530303125,
2019-08-01,Cabbage,,112.7272727,
2019-09-01,Cabbage,,,
2019-10-01,Cabbage,,,
2019-11-01,Cabbage,,,110.0
2019-12-01,Cabbage,110.0,,111.5719697075
2020-01-01,Cabbage,111.5719697075,110.0,92.666666675
2020-02-01,Cabbage,92.666666675,111.5719697075,77.5
2020-03-01,Cabbage,77.5,92.666666675,
2020-04-01,Cabbage,,77.5,39.75
2020-05-01,Cabbage,39.75,,75.056565658
2020-06-01,Cabbage,75.056565658,39.75,71.2386363625
2020-07-01,Cabbage,71.2386363625,75.056565658,96.572727272
2020-08-01,Cabbage,96.572727272,71.2386363625,75.5
2020-09-01,Cabbage,75.5,96.572727272,
2020-10-01,Cabbage,,75.5,
2020-11-01,Cabbage,,,
2020-12-01,Cabbage,,,44.5
2021-01-01,Cabbage,44.5,,75.2954545475
2021-02-01,Cabbage,75.2954545475,44.5,101.181818182
2021-03-01,Cabbage,101.181818182,75.2954545475,100.666666675
2021-04-01,Cabbage,100.666666675,101.181818182,93.03496503999999
2021-05-01,Cabbage,93.03496503999999,100.666666675,145.5
2021-06-01,Cabbage,145.5,93.03496503999999,115.0
2021-07-01,Cabbage,115.0,145.5,127.5
2021-08-01,Cabbage,127.5,115.0,99.8863636375
2021-09-01,Cabbage,99.8863636375,127.5,92.75
2021-10-01,Cabbage,92.75,99.8863636375,160.0
2021-11-01,Cabbage,160.0,92.75,294.75
2021-12-01,Cabbage,294.75,160.0,222.88888888000002
2022-01-01,Cabbage,222.88888888000002,294.75,106.75
2022-02-01,Cabbage,106.75,222.88888888000002,67.0
2022-03-01,Cabbage,67.0,106.75,64.5833333325
2022-04-01,Cabbage,64.5833333325,67.0,137.2
2022-05-01,Cabbage,137.2,64.5833333325,249.25
2022-06-01,Cabbage,249.25,137.2,248.0
2022-07-01,Cabbage,248.0,249.25,284.6
2022-08-01,Cabbage,284.6,248.0,311.25
2022-09-01,Cabbage,311.25,284.6,210.0
2022-10-01,Cabbage,210.0,311.25,152.25
2022-11-01,Cabbage,152.25,210.0,143.25
2022-12-01,Cabbage,143.25,152.25,72.8
2023-01-01,Cabbage,72.8,143.25,47.3863636375
2023-02-01,Cabbage,47.3863636375,72.8,54.0
2023-03-01,Cabbage,54.0,47.3863636375,99.47727272750001
2023-04-01,Cabbage,99.47727272750001,54.0,200.2
2023-05-01,Cabbage,200.2,99.47727272750001,200.75
2023-06-01,Cabbage,200.75,200.2,140.4
2023-07-01,Cabbage,140.4,200.75,133.0
2023-08-01,Cabbage,133.0,140.4,64.18560606
2023-09-01,Cabbage,64.18560606,133.0,93.58181819
2023-10-01,Cabbage,93.58181819,64.18560606,226.625
2023-11-01,Cabbage,226.625,93.58181819,336.333333325
2023-12-01,Cabbage,336.333333325,226.625,482.4
2024-01-01,Cabbage,482.4,336.333333325,382.25
2024-02-01,Cabbage,382.25,482.4,332.04545455
2024-03-01,Cabbage,332.04545455,382.25,132.6
2024-04-01,Cabbage,132.6,332.04545455,71.5
2024-05-01,Cabbage,71.5,132.6,124.66666667499999
2024-06-01,Cabbage,124.66666667499999,71.5,201.03636364
2024-07-01,Cabbage,201.03636364,124.66666667499999,191.363636375
2024-08-01,Cabbage,191.363636375,201.03636364,172.61818182
2024-09-01,Cabbage,172.61818182,191.363636375,93.6363636375
2024-10-01,Cabbage,93.6363636375,172.61818182,75.2916666675
2024-11-01,Cabbage,75.2916666675,93.6363636375,150.8
2024-12-01,Cabbage,150.8,75.2916666675,154.75
2025-01-01,Cabbage,154.75,150.8,278.0
2025-02-01,Cabbage,278.0,154.75,258.0
2025-03-01,Cabbage,258.0,278.0,
2012-01-01,Capsicum,127.6,,74.3075
2012-02-01,Capsicum,74.3075,127.6,66.52
2012-03-01,Capsicum,66.52,74.3075,91.4
2012-04-01,Capsicum,91.4,66.52,120.64
2012-05-01,Capsicum,120.64,91.4,139.2875
2012-06-01,Capsicum,139.2875,120.64,142.85399999999998
2012-07-01,Capsicum,142.85399999999998,139.2875,92.25
2012-08-01,Capsicum,92.25,142.85399999999998,65.3625
2012-09-01,Capsicum,65.3625,92.25,91.784
2012-10-01,Capsicum,91.784,65.3625,151.5625
2012-11-01,Capsicum,151.5625,91.784,179.75
2012-12-01,Capsicum,179.75,151.5625,197.8125
2013-01-01,Capsicum,197.8125,179.75,149.625
2013-02-01,Capsicum,149.625,197.8125,125.0625
2013-03-01,Capsicum,125.0625,149.625,92.1875
2013-04-01,Capsicum,92.1875,125.0625,123.695
2013-05-01,Capsicum,123.695,92.1875,174.09
2013-06-01,Capsicum,174.09,123.695,103.53399999999999
2013-07-01,Capsicum,103.53399999999999,174.09,46.269999999999996
2013-08-01,Capsicum,46.269999999999996,103.53399999999999,44.7
2013-09-01,Capsicum,44.7,46.269999999999996,86.3925
2013-10-01,Capsicum,86.3925,44.7,125.75
2013-11-01,Capsicum,125.75,86.3925,126.346
2013-12-01,Capsicum,126.346,125.75,80.7625
2014-01-01,Capsicum,80.7625,126.346,98.1375
2014-02-01,Capsicum,98.1375,80.7625,85.842
2014-03-01,Capsicum,85.842,98.1375,77.505
2014-04-01,Capsicum,77.505,85.842,116.16
2014-05-01,Capsicum,116.16,77.505,168.728
2014-06-01,Capsicum,168.728,116.16,168.905
2014-07-01,Capsicum,168.905,168.728,81.0
2014-08-01,Capsicum,81.0,168.905,66.47200000000001
2014-09-01,Capsicum,66.47200000000001,81.0,124.75
2014-10-01,Capsicum,124.75,66.47200000000001,182.5875
2014-11-01,Capsicum,182.5875,124.75,299.92600000000004
2014-12-01,Capsicum,299.92600000000004,182.5875,304.0725
2015-01-01,Capsicum,304.0725,299.92600000000004,190.355
2015-02-01,Capsicum,190.355,304.0725,140.91199999999998
2015-03-01,Capsicum,140.91199999999998,190.355,99.625
2015-04-01,Capsicum,99.625,140.91199999999998,132.815
2015-05-01,Capsicum,132.815,99.625,184.182
2015-06-01,Capsicum,184.182,132.815,167.3625
2015-07-01,Capsicum,167.3625,184.182,83.914
2015-08-01,Capsicum,83.914,167.3625,85.83
2015-09-01,Capsicum,85.83,83.914,161.45999999999998
2015-10-01,Capsicum,161.45999999999998,85.83,299.46
2015-11-01,Capsicum,299.46,161.45999999999998,349.56
2015-12-01,Capsicum,349.56,299.46,295.405
2016-01-01,Capsicum,295.405,349.56,207.776
2016-02-01,Capsicum,207.776,295.405,128.545
2016-03-01,Capsicum,128.545,207.776,104.125
2016-04-01,Capsicum,104.125,128.545,115.502
2016-05-01,Capsicum,115.502,104.125,219.5025
2016-06-01,Capsicum,219.5025,115.502,286.26
2016-07-01,Capsicum,286.26,219.5025,112.86399999999999
2016-08-01,Capsicum,112.86399999999999,286.26,72.4525
2016-09-01,Capsicum,72.4525,112.86399999999999,105.5
2016-10-01,Capsicum,105.5,72.4525,103.9575
2016-11-01,Capsicum,103.9575,105.5,154.1675
2016-12-01,Capsicum,154.1675,103.9575,160.16799999999998
2017-01-01,Capsicum,160.16799999999998,154.1675,155.0025
2017-02-01,Capsicum,155.0025,160.16799999999998,149.10256410256375
2017-03-01,Capsicum,149.10256410256375,155.0025,189.623397427564
2017-04-01,Capsicum,189.623397427564,149.10256410256375,181.45454545454498
2017-05-01,Capsicum,181.45454545454498,189.623397427564,201.45833333333326
2017-06-01,Capsicum,201.45833333333326,181.45454545454498,161.50000000666643
2017-07-01,Capsicum,161.50000000666643,201.45833333333326,90.20833332499998
2017-08-01,Capsicum,90.20833332499998,161.50000000666643,99.81570512903815
2017-09-01,Capsicum,99.81570512903815,90.20833332499998,184.6013986066667
2017-10-01,Capsicum,184.6013986066667,99.81570512903815,273.65384615
2017-11-01,Capsicum,273.65384615,184.6013986066667,248.54166665
2017-12-01,Capsicum,248.54166665,273.65384615,307.09933332
2018-01-01,Capsicum,307.09933332,248.54166665,151.875
2018-02-01,Capsicum,151.875,307.09933332,78.3333333425
2018-03-01,Capsicum,78.3333333425,151.875,102.333333326
2018-04-01,Capsicum,102.333333326,78.3333333425,254.375
2018-05-01,Capsicum,254.375,102.333333326,268.125
2018-06-01,Capsicum,268.125,254.375,252.08333335
2018-07-01,Capsicum,252.08333335,268.125,
2018-08-01,Capsicum,,252.08333335,
2018-09-01,Capsicum,,,
2018-10-01,Capsicum,,,
2018-11-01,Capsicum,,,177.0
2018-12-01,Capsicum,177.0,,186.75
2019-01-01,Capsicum,186.75,177.0,101.958333325
2019-02-01,Capsicum,101.958333325,186.75,129.75
2019-03-01,Capsicum,129.75,101.958333325,243.2
2019-04-01,Capsicum,243.2,129.75,258.25
2019-05-01,Capsicum,258.25,243.2,211.25
2019-06-01,Capsicum,211.25,258.25,294.0
2019-07-01,Capsicum,294.0,211.25,
2019-08-01,Capsicum,,294.0,
2019-09-01,Capsicum,,,
2019-10-01,Capsicum,,,
2019-11-01,Capsicum,,,282.0
2019-12-01,Capsicum,282.0,,292.25
2020-01-01,Capsicum,292.25,282.0,176.5
2020-02-01,Capsicum,176.5,292.25,130.0
2020-03-01,Capsicum,130.0,176.5,
2020-04-01,Capsicum,,130.0,95.5
2020-05-01,Capsicum,95.5,,153.78181818000002
2020-06-01,Capsicum,153.78181818000002,95.5,215.25
2020-07-01,Capsicum,215.25,153.78181818000002,260.38181818
2020-08-01,Capsicum,260.38181818,215.25,281.75
2020-09-01,Capsicum,281.75,260.38181818,
2020-10-01,Capsicum,,281.75,
2020-11-01,Capsicum,,,
2020-12-01,Capsicum,,,296.25
2021-01-01,Capsicum,296.25,,372.75
2021-02-01,Capsicum,372.75,296.25,221.6
2021-03-01,Capsicum,221.6,372.75,225.0
2021-04-01,Capsicum,225.0,221.6,180.33333333333334
2021-05-01,Capsicum,180.33333333333334,225.0,302.0
2021-06-01,Capsicum,302.0,180.33333333333334,244.068181825
2021-07-01,Capsicum,244.068181825,302.0,230.291666675
2021-08-01,Capsicum,230.291666675,244.068181825,158.886363625
2021-09-01,Capsicum,158.886363625,230.291666675,243.5
2021-10-01,Capsicum,243.5,158.886363625,393.4
2021-11-01,Capsicum,393.4,243.5,622.5
2021-12-01,Capsicum,622.5,393.4,561.66666666
2022-01-01,Capsicum,561.66666666,622.5,451.75
2022-02-01,Capsicum,451.75,561.66666666,239.0
2022-03-01,Capsicum,239.0,451.75,295.5
2022-04-01,Capsicum,295.5,239.0,450.2
2022-05-01,Capsicum,450.2,295.5,377.75
2022-06-01,Capsicum,377.75,450.2,554.0
2022-07-01,Capsicum,554.0,377.75,628.8
2022-08-01,Capsicum,628.8,554.0,623.5
2022-09-01,Capsicum,623.5,628.8,620.6
2022-10-01,Capsicum,620.6,623.5,760.25
2022-11-01,Capsicum,760.25,620.6,668.75
2022-12-01,Capsicum,668.75,760.25,689.4
2023-01-01,Capsicum,689.4,668.75,533.75
2023-02-01,Capsicum,533.75,689.4,322.9090909
2023-03-01,Capsicum,322.9090909,533.75,404.113636375
2023-04-01,Capsicum,404.113636375,322.9090909,351.0
2023-05-01,Capsicum,351.0,404.113636375,328.75
2023-06-01,Capsicum,328.75,351.0,325.6
2023-07-01,Capsicum,325.6,328.75,231.0
2023-08-01,Capsicum,231.0,325.6,209.32954545
2023-09-01,Capsicum,209.32954545,231.0,334.2
2023-10-01,Capsicum,334.2,209.32954545,561.3636363749999
2023-11-01,Capsicum,561.3636363749999,334.2,480.25
2023-12-01,Capsicum,480.25,561.3636363749999,698.0
2024-01-01,Capsicum,698.0,480.25,758.75
2024-02-01,Capsicum,758.75,698.0,398.75
2024-03-01,Capsicum,398.75,758.75,299.8909091
2024-04-01,Capsicum,299.8909091,398.75,179.0
2024-05-01,Capsicum,179.0,299.8909091,471.75
2024-06-01,Capsicum,471.75,179.0,671.0
2024-07-01,Capsicum,671.0,471.75,578.75
2024-08-01,Capsicum,578.75,671.0,457.55454546
2024-09-01,Capsicum,457.55454546,578.75,488.25
2024-10-01,Capsicum,488.25,457.55454546,481.25
2024-11-01,Capsicum,481.25,488.25,583.6
2024-12-01,Capsicum,583.6,481.25,686.25
2025-01-01,Capsicum,686.25,583.6,888.75
2025-02-01,Capsicum,888.75,686.25,510.0
2025-03-01,Capsicum,510.0,888.75,
2012-01-01,Carrot,71.152,,43.9475
2012-02-01,Carrot,43.9475,71.152,37.47
2012-03-01,Carrot,37.47,43.9475,33.2
2012-04-01,Carrot,33.2,37.47,54.68
2012-05-01,Carrot,54.68,33.2,99.76499999999999
2012-06-01,Carrot,99.76499999999999,54.68,93.382
2012-07-01,Carrot,93.382,99.76499999999999,89.78
2012-08-01,Carrot,89.78,93.382,73.705
2012-09-01,Carrot,73.705,89.78,91.172
2012-10-01,Carrot,91.172,73.705,172.64
2012-11-01,Carrot,172.64,91.172,135.924
2012-12-01,Carrot,135.924,172.64,134.6875
2013-01-01,Carrot,134.6875,135.924,110.875
2013-02-01,Carrot,110.875,134.6875,72.375
2013-03-01,Carrot,72.375,110.875,90.3325
2013-04-01,Carrot,90.3325,72.375,107.5275
2013-05-01,Carrot,107.5275,90.3325,113.185
2013-06-01,Carrot,113.185,107.5275,116.0
2013-07-01,Carrot,116.0,113.185,74.5
2013-08-01,Carrot,74.5,116.0,48.378
2013-09-01,Carrot,48.378,74.5,44.5725
2013-10-01,Carrot,44.5725,48.378,43.6925
2013-11-01,Carrot,43.6925,44.5725,55.236000000000004
2013-12-01,Carrot,55.236000000000004,43.6925,52.730000000000004
2014-01-01,Carrot,52.730000000000004,55.236000000000004,56.9775
2014-02-01,Carrot,56.9775,52.730000000000004,50.538
2014-03-01,Carrot,50.538,56.9775,58.0175
2014-04-01,Carrot,58.0175,50.538,102.485
2014-05-01,Carrot,102.485,58.0175,132.2
2014-06-01,Carrot,132.2,102.485,98.86
2014-07-01,Carrot,98.86,132.2,49.082499999999996
2014-08-01,Carrot,49.082499999999996,98.86,54.29
2014-09-01,Carrot,54.29,49.082499999999996,89.61
2014-10-01,Carrot,89.61,54.29,138.43
2014-11-01,Carrot,138.43,89.61,159.156
2014-12-01,Carrot,159.156,138.43,175.035
2015-01-01,Carrot,175.035,159.156,112.4675
2015-02-01,Carrot,112.4675,175.035,86.77799999999999
2015-03-01,Carrot,86.77799999999999,112.4675,89.29249999999999
2015-04-01,Carrot,89.29249999999999,86.77799999999999,131.4975
2015-05-01,Carrot,131.4975,89.29249999999999,171.56199999999998
2015-06-01,Carrot,171.56199999999998,131.4975,109.58500000000001
2015-07-01,Carrot,109.58500000000001,171.56199999999998,80.716
2015-08-01,Carrot,80.716,109.58500000000001,59.675
2015-09-01,Carrot,59.675,80.716,80.56
2015-10-01,Carrot,80.56,59.675,185.078
2015-11-01,Carrot,185.078,80.56,230.81333333333336
2015-12-01,Carrot,230.81333333333336,185.078,212.6575
2016-01-01,Carrot,212.6575,230.81333333333336,157.97
2016-02-01,Carrot,157.97,212.6575,81.815
2016-03-01,Carrot,81.815,157.97,76.3425
2016-04-01,Carrot,76.3425,81.815,96.0
2016-05-01,Carrot,96.0,76.3425,187.615
2016-06-01,Carrot,187.615,96.0,119.6275
2016-07-01,Carrot,119.6275,187.615,62.4
2016-08-01,Carrot,62.4,119.6275,57.5
2016-09-01,Carrot,57.5,62.4,63.666
2016-10-01,Carrot,63.666,57.5,69.8975
2016-11-01,Carrot,69.8975,63.666,86.0425
2016-12-01,Carrot,86.0425,69.8975,58.916
2017-01-01,Carrot,58.916,86.0425,41.667500000000004
2017-02-01,Carrot,41.667500000000004,58.916,51.62660256410253
2017-03-01,Carrot,51.62660256410253,41.667500000000004,110.729166675
2017-04-01,Carrot,110.729166675,51.62660256410253,210.282051282051
2017-05-01,Carrot,210.282051282051,110.729166675,220.000000008333
2017-06-01,Carrot,220.000000008333,210.282051282051,146.15151515151481
2017-07-01,Carrot,146.15151515151481,220.000000008333,88.33333334166664
2017-08-01,Carrot,88.33333334166664,146.15151515151481,76.66666666666666
2017-09-01,Carrot,76.66666666666666,88.33333334166664,100.83333334599999
2017-10-01,Carrot,100.83333334599999,76.66666666666666,153.333333325
2017-11-01,Carrot,153.333333325,100.83333334599999,111.71474359
2017-12-01,Carrot,111.71474359,153.333333325,208.56666666
2018-01-01,Carrot,208.56666666,111.71474359,246.041666675
2018-02-01,Carrot,246.041666675,208.56666666,222.537878775
2018-03-01,Carrot,222.537878775,246.041666675,110.000000014
2018-04-01,Carrot,110.000000014,222.537878775,218.12499997499998
2018-05-01,Carrot,218.12499997499998,110.000000014,181.04166665
2018-06-01,Carrot,181.04166665,218.12499997499998,94.58333333499999
2018-07-01,Carrot,94.58333333499999,181.04166665,
2018-08-01,Carrot,,94.58333333499999,
2018-09-01,Carrot,,,
2018-10-01,Carrot,,,
2018-11-01,Carrot,,,98.0
2018-12-01,Carrot,98.0,,94.25
2019-01-01,Carrot,94.25,98.0,68.75
2019-02-01,Carrot,68.75,94.25,61.0
2019-03-01,Carrot,61.0,68.75,102.6
2019-04-01,Carrot,102.6,61.0,190.0
2019-05-01,Carrot,190.0,102.6,204.0
2019-06-01,Carrot,204.0,190.0,322.0
2019-07-01,Carrot,322.0,204.0,
2019-08-01,Carrot,,322.0,
2019-09-01,Carrot,,,
2019-10-01,Carrot,,,
2019-11-01,Carrot,,,318.0
2019-12-01,Carrot,318.0,,379.5
2020-01-01,Carrot,379.5,318.0,186.5
2020-02-01,Carrot,186.5,379.5,137.0
2020-03-01,Carrot,137.0,186.5,
2020-04-01,Carrot,,137.0,72.0
2020-05-01,Carrot,72.0,,123.2
2020-06-01,Carrot,123.2,72.0,83.75
2020-07-01,Carrot,83.75,123.2,105.81818181999999
2020-08-01,Carrot,105.81818181999999,83.75,130.208333325
2020-09-01,Carrot,130.208333325,105.81818181999999,
2020-10-01,Carrot,,130.208333325,
2020-11-01,Carrot,,,
2020-12-01,Carrot,,,124.75
2021-01-01,Carrot,124.75,,153.75
2021-02-01,Carrot,153.75,124.75,139.8
2021-03-01,Carrot,139.8,153.75,135.0
2021-04-01,Carrot,135.0,139.8,121.22222223333334
2021-05-01,Carrot,121.22222223333334,135.0,140.2777778
2021-06-01,Carrot,140.2777778,121.22222223333334,118.25
2021-07-01,Carrot,118.25,140.2777778,106.865384625
2021-08-01,Carrot,106.865384625,118.25,78.25
2021-09-01,Carrot,78.25,106.865384625,105.0
2021-10-01,Carrot,105.0,78.25,220.2
2021-11-01,Carrot,220.2,105.0,349.25
2021-12-01,Carrot,349.25,220.2,379.84444444
2022-01-01,Carrot,379.84444444,349.25,358.75
2022-02-01,Carrot,358.75,379.84444444,216.25
2022-03-01,Carrot,216.25,358.75,126.25
2022-04-01,Carrot,126.25,216.25,226.8
2022-05-01,Carrot,226.8,126.25,252.5
2022-06-01,Carrot,252.5,226.8,242.8409091
2022-07-01,Carrot,242.8409091,252.5,240.9
2022-08-01,Carrot,240.9,242.8409091,281.45454545
2022-09-01,Carrot,281.45454545,240.9,280.8
2022-10-01,Carrot,280.8,281.45454545,335.75
2022-11-01,Carrot,335.75,280.8,271.5
2022-12-01,Carrot,271.5,335.75,158.0
2023-01-01,Carrot,158.0,271.5,107.5
2023-02-01,Carrot,107.5,158.0,95.4090909
2023-03-01,Carrot,95.4090909,107.5,112.0681818175
2023-04-01,Carrot,112.0681818175,95.4090909,204.0
2023-05-01,Carrot,204.0,112.0681818175,317.25
2023-06-01,Carrot,317.25,204.0,369.78181818
2023-07-01,Carrot,369.78181818,317.25,332.0
2023-08-01,Carrot,332.0,369.78181818,157.25
2023-09-01,Carrot,157.25,332.0,163.0
2023-10-01,Carrot,163.0,157.25,243.75
2023-11-01,Carrot,243.75,163.0,337.5
2023-12-01,Carrot,337.5,243.75,988.9666666
2024-01-01,Carrot,988.9666666,337.5,539.5
2024-02-01,Carrot,539.5,988.9666666,313.75
2024-03-01,Carrot,313.75,539.5,197.6
2024-04-01,Carrot,197.6,313.75,119.0
2024-05-01,Carrot,119.0,197.6,279.0
2024-06-01,Carrot,279.0,119.0,325.8
2024-07-01,Carrot,325.8,279.0,187.75
2024-08-01,Carrot,187.75,325.8,138.0
2024-09-01,Carrot,138.0,187.75,83.75
2024-10-01,Carrot,83.75,138.0,85.75
2024-11-01,Carrot,85.75,83.75,162.08888888
2024-12-01,Carrot,162.08888888,85.75,268.0
2025-01-01,Carrot,268.0,162.08888888,646.0454545499999
2025-02-01,Carrot,646.0454545499999,268.0,763.0
2025-03-01,Carrot,763.0,646.0454545499999,
2012-01-01,Cucumber,32.44,,31.575000000000003
2012-02-01,Cucumber,31.575000000000003,32.44,19.13
2012-03-01,Cucumber,19.13,31.575000000000003,20.34
2012-04-01,Cucumber,20.34,19.13,28.4875
2012-05-01,Cucumber,28.4875,20.34,29.6675
2012-06-01,Cucumber,29.6675,28.4875,16.857999999999997
2012-07-01,Cucumber,16.857999999999997,29.6675,21.2975
2012-08-01,Cucumber,21.2975,16.857999999999997,22.535
2012-09-01,Cucumber,22.535,21.2975,35.636
2012-10-01,Cucumber,35.636,22.535,43.845
2012-11-01,Cucumber,43.845,35.636,23.048000000000002
2012-12-01,Cucumber,23.048000000000002,43.845,48.97
2013-01-01,Cucumber,48.97,23.048000000000002,24.627499999999998
2013-02-01,Cucumber,24.627499999999998,48.97,11.0425
2013-03-01,Cucumber,11.0425,24.627499999999998,23.752499999999998
2013-04-01,Cucumber,23.752499999999998,11.0425,18.3325
2013-05-01,Cucumber,18.3325,23.752499999999998,19.12
2013-06-01,Cucumber,19.12,18.3325,16.52
2013-07-01,Cucumber,16.52,19.12,28.325
2013-08-01,Cucumber,28.325,16.52,19.7
2013-09-01,Cucumber,19.7,28.325,16.6425
2013-10-01,Cucumber,16.6425,19.7,18.575
2013-11-01,Cucumber,18.575,16.6425,20.7
2013-12-01,Cucumber,20.7,18.575,38.535
2014-01-01,Cucumber,38.535,20.7,33.795
2014-02-01,Cucumber,33.795,38.535,24.918
2014-03-01,Cucumber,24.918,33.795,28.865
2014-04-01,Cucumber,28.865,24.918,52.739999999999995
2014-05-01,Cucumber,52.739999999999995,28.865,39.946000000000005
2014-06-01,Cucumber,39.946000000000005,52.739999999999995,13.567499999999999
2014-07-01,Cucumber,13.567499999999999,39.946000000000005,11.925
2014-08-01,Cucumber,11.925,13.567499999999999,28.972
2014-09-01,Cucumber,28.972,11.925,38.875
2014-10-01,Cucumber,38.875,28.972,22.25
2014-11-01,Cucumber,22.25,38.875,61.8
2014-12-01,Cucumber,61.8,22.25,91.27
2015-01-01,Cucumber,91.27,61.8,33.635
2015-02-01,Cucumber,33.635,91.27,16.482
2015-03-01,Cucumber,16.482,33.635,26.91
2015-04-01,Cucumber,26.91,16.482,21.7825
2015-05-01,Cucumber,21.7825,26.91,37.010000000000005
2015-06-01,Cucumber,37.010000000000005,21.7825,24.6725
2015-07-01,Cucumber,24.6725,37.010000000000005,22.945999999999998
2015-08-01,Cucumber,22.945999999999998,24.6725,30.375
2015-09-01,Cucumber,30.375,22.945999999999998,31.4575
2015-10-01,Cucumber,31.4575,30.375,53.424
2015-11-01,Cucumber,53.424,31.4575,65.82
2015-12-01,Cucumber,65.82,53.424,29.7025
2016-01-01,Cucumber,29.7025,65.82,28.565999999999995
2016-02-01,Cucumber,28.565999999999995,29.7025,61.875
2016-03-01,Cucumber,61.875,28.565999999999995,42.74
2016-04-01,Cucumber,42.74,61.875,70.5
2016-05-01,Cucumber,70.5,42.74,53.1275
2016-06-01,Cucumber,53.1275,70.5,19.8
2016-07-01,Cucumber,19.8,53.1275,13.344
2016-08-01,Cucumber,13.344,19.8,34.86
2016-09-01,Cucumber,34.86,13.344,44.914
2016-10-01,Cucumber,44.914,34.86,56.515
2016-11-01,Cucumber,56.515,44.914,51.307500000000005
2016-12-01,Cucumber,51.307500000000005,56.515,90.334
2017-01-01,Cucumber,90.334,51.307500000000005,89.3725
2017-02-01,Cucumber,89.3725,90.334,26.1458333333333
2017-03-01,Cucumber,26.1458333333333,89.3725,18.2291666675
2017-04-01,Cucumber,18.2291666675,26.1458333333333,60.83333333333328
